id,session_id,raw_text,predicted_intent,text_hash,cleaned_text,snorkel_intent,snorkel_confidence
620,sim_user_619,giá rẻ cho tour hà nội,unlabeled,8d70b024fff70177f7987abced2ef4de,giá rẻ cho tour hà_nội,ask_price,0.5768767451365249
630,sim_user_629,khoảng mấy tr cho tour phú quốc,unlabeled,5540b5f1e879b6db0bd2ace9f15be9b7,khoảng mấy triệu cho tour_phú_quốc,ask_price,0.5768767451365249
639,sim_user_638,đặt phòng ở nt,unlabeled,072fd776f483f07382effb9cf2c5d5bd,đặt phòng ở Nha_Trang,book_hotel,0.6474537578041929
640,sim_user_639,ik nha trang ko bot,unlabeled,6325a6219d5a11f05f948eea18644a12,đi Nha_Trang không bot,ask_price,0.5768767451365249
643,sim_user_642,tìm tour nt wá,unlabeled,307335d6de6115d5306e8d318c9c8287,tìm tour Nha_Trang quá,ask_price,0.5768767451365249
645,sim_user_644,tour nha trang mấy củ ko bot,unlabeled,870ec5a25123dfc835b195279a4a1b37,tour Nha_Trang mấy triệu không bot,ask_price,0.5768767451365249
652,sim_user_651,tìm chỗ ở ở nt,unlabeled,ca596411d556b5c52afb23108aa33fa9,tìm chỗ ở ở Nha_Trang,ask_price,0.5768767451365249
655,sim_user_654,giá sao cho tour pù cúp,unlabeled,b75434fd6866063f058509cb7140e03f,giá sao cho tour Phú_Quốc,ask_price,0.5768767451365249
656,sim_user_655,chi phí cho tour hà nội z,unlabeled,66216d378c08a0d2c938f86708d3493b,chi_phí cho tour hà_nội vậy,ask_price,0.5768767451365249
660,sim_user_659,chi phí cho tour đà lạt wá,unlabeled,d3ab175344a835be2cdc7b4f146b945b,chi_phí cho tour Đà_Lạt quá,ask_price,0.5768767451365249
669,sim_user_668,giá sao cho tour sg nha,unlabeled,0cc3418eaa6f769c9ff78d868d82109f,giá sao cho tour Sài_Gòn nha,ask_price,0.5768767451365249
671,sim_user_670,ik nha trang wá,unlabeled,f9d5f262995e66ce236114c859407c49,đi Nha_Trang quá,ask_price,0.5768767451365249
673,sim_user_672,mấy củ cho tour sapa,unlabeled,f32af7d4a42b6b3fc4136f8c9e159399,mấy triệu cho tour_Sa_Pa,ask_price,0.5768767451365249
674,sim_user_673,tour hà nội giá rẻ wá,unlabeled,dc6d726ad48fc43ba5d10dfa3170d7b1,tour hà_nội giá rẻ quá,ask_price,0.5768767451365249
680,sim_user_679,muốn đi nha trang nha,unlabeled,ed2964691caf0e3d1a3db8517df9a9b3,muốn đi Nha_Trang nha,ask_price,0.5768767451365249
682,sim_user_681,tour đlạt khoảng mấy tr nha,unlabeled,63594d23bbb62cd1a326b4bd1298ed1b,tour Đà_Lạt khoảng mấy triệu nha,ask_price,0.5768767451365249
689,sim_user_688,tour nt khoảng mấy tr,unlabeled,68f6e61a0df37238feb56ee9e68afffc,tour Nha_Trang khoảng mấy triệu,ask_price,0.5768767451365249
690,sim_user_689,giá sao cho tour nt,unlabeled,544e77d3cb3e7b2851fff8ac98ea3cbf,giá sao cho tour Nha_Trang,ask_price,0.5768767451365249
691,sim_user_690,muốn đặt vé tại nha trang,unlabeled,83a848397d4addeae59bedb8d247eebd,muốn đặt vé tại Nha_Trang,book_hotel,0.6474537578041929
706,sim_user_705,tour đlạt giá rẻ z,unlabeled,9706cefbf9b6ef11c63c0aaa4fd75f7c,tour Đà_Lạt giá rẻ vậy,ask_price,0.5768767451365249
708,sim_user_707,khoảng mấy tr cho tour sapa ko bot,unlabeled,fddaa5bf20ee17414554902db9a13f6f,khoảng mấy triệu cho tour_Sa_Pa không bot,ask_price,0.5768767451365249
712,sim_user_711,bao nhiêu cho tour đà nẵng,unlabeled,22570d3738480651e6262a0767328e36,bao_nhiêu cho tour đà_nẵng,ask_price,0.5768767451365249
713,sim_user_712,tour phú quốc chi phí z,unlabeled,5b067d37c92e5894f1e1165707f88082,tour phú_quốc chi_phí vậy,ask_price,0.5768767451365249
719,sim_user_718,tour phú quốc mấy tiền,unlabeled,e8d82b3acaa8b426cd93116f27f86ebb,tour phú_quốc mấy tiền,ask_price,0.5768767451365249
721,sim_user_720,giá rẻ cho tour phú quốc ko bot,unlabeled,55a3eba07d7cde762380ef2b52c012de,giá rẻ cho tour_phú_quốc không bot,ask_price,0.5768767451365249
723,sim_user_722,tour nha trang chi phí,unlabeled,f0b64dbec66bd15bc2a49f9f3d12768a,tour Nha_Trang chi_phí,ask_price,0.5768767451365249
726,sim_user_725,giá rẻ cho tour đà nẵng ko bot,unlabeled,07c8f2cd7d8b3f384dd0c4b91a84cc72,giá rẻ cho tour đà_nẵng không bot,ask_price,0.5768767451365249
730,sim_user_729,tour sapa chi phí,unlabeled,e3537d1f8513703b69ee9b8c293dd26c,tour Sa_Pa chi_phí,ask_price,0.5768767451365249
732,sim_user_731,tour đà nẵng giá rẻ,unlabeled,1d82efe7bea3e6e58cd145cecace7ca4,tour đà_nẵng giá rẻ,ask_price,0.5768767451365249
734,sim_user_733,tour nt mấy củ,unlabeled,591eebe0017bbfbeabc69b9064038001,tour Nha_Trang mấy triệu,ask_price,0.5768767451365249
744,sim_user_743,mấy tiền cho tour sapa,unlabeled,38c760a4e6b47024c8404989de002a04,mấy tiền cho tour_Sa_Pa,ask_price,0.5768767451365249
749,sim_user_748,khoảng mấy tr cho tour nt,unlabeled,5569ba243861b262ecea917dc2cc1b9e,khoảng mấy triệu cho tour Nha_Trang,ask_price,0.5768767451365249
750,sim_user_749,muốn đi nha trang wá,unlabeled,786f21e8c30aade83200dbb1a0bc6acc,muốn đi Nha_Trang quá,ask_price,0.5768767451365249
753,sim_user_752,tour sg giá nhiêu nha,unlabeled,b16d8f32811fdbf37fd6921c662213d9,tour Sài_Gòn giá nhiêu nha,ask_price,0.5768767451365249
754,sim_user_753,tour sg mấy củ wá,unlabeled,cc4e3ed3f74f8ade4b8091f4fb1cfcc7,tour Sài_Gòn mấy triệu quá,ask_price,0.5768767451365249
760,sim_user_759,tour pù cúp khoảng mấy tr,unlabeled,dd16c0a3ffd68a43251bd515c39422b7,tour Phú_Quốc khoảng mấy triệu,ask_price,0.5768767451365249
761,sim_user_760,bao nhiêu cho tour pù cúp,unlabeled,beaafdd41baaf5acccb60a9aaa8d6170,bao_nhiêu cho tour Phú_Quốc,ask_price,0.5768767451365249
771,sim_user_770,khoảng mấy tr cho tour đlạt z,unlabeled,1d79add3eef6e81e8c1948267cebebca,khoảng mấy triệu cho tour Đà_Lạt vậy,ask_price,0.5768767451365249
773,sim_user_772,khoảng mấy tr cho tour sapa,unlabeled,a8f81d1b9c98ee36c2cc010543c40a4b,khoảng mấy triệu cho tour_Sa_Pa,ask_price,0.5768767451365249
778,sim_user_777,muốn đặt phòng tại nha trang,unlabeled,6f1101b4669abe9ee1feb742b8e018f2,muốn đặt phòng tại Nha_Trang,book_hotel,0.6474537578041929
796,sim_user_795,tour pù cúp mấy củ,unlabeled,ae5ef0eb8be90ab6be91451f3adcc434,tour Phú_Quốc mấy triệu,ask_price,0.5768767451365249
800,sim_user_799,tour nt bao nhiêu wá,unlabeled,0938a22f1fb09ddeeffd18b2546f5cd0,tour Nha_Trang bao_nhiêu quá,ask_price,0.5768767451365249
814,sim_user_813,tour sapa chi phí wá,unlabeled,ad46b1907114daedba4d9310941f8823,tour Sa_Pa chi_phí quá,ask_price,0.5768767451365249
818,sim_user_817,ik nha trang z,unlabeled,e83401e5ad3ec40a569e97179108ec90,đi Nha_Trang vậy,ask_price,0.5768767451365249
819,sim_user_818,giá sao cho tour sg,unlabeled,a101c89d80d4ca9fb57f7411ade03cb6,giá sao cho tour Sài_Gòn,ask_price,0.5768767451365249
831,sim_user_830,tour nt giá nhiêu,unlabeled,d69d3d41efaa2f702f31693ffdaa7d0b,tour Nha_Trang giá nhiêu,ask_price,0.5768767451365249
832,sim_user_831,tour sg bao nhiêu nha,unlabeled,120341430c747e2746c836eadd9e78be,tour Sài_Gòn bao_nhiêu nha,ask_price,0.5768767451365249
838,sim_user_837,chi phí cho tour pù cúp nha,unlabeled,3ee374a18cfd187e492c40ca5aa1c545,chi_phí cho tour Phú_Quốc nha,ask_price,0.5768767451365249
842,sim_user_841,mấy tiền cho tour đà lạt,unlabeled,f09a76ed671688fd97934cb81755bb33,mấy tiền cho tour Đà_Lạt,ask_price,0.5768767451365249
847,sim_user_846,tour đlạt giá nhiêu,unlabeled,0bbcac08ef53866ecb5c6a9f4213d61d,tour Đà_Lạt giá nhiêu,ask_price,0.5768767451365249
857,sim_user_856,tìm chỗ ở ở nt nha,unlabeled,fa1252edcfab4dd3486a26422f07acc9,tìm chỗ ở ở Nha_Trang nha,ask_price,0.5768767451365249
864,sim_user_863,khoảng mấy tr cho tour nha trang,unlabeled,9d5a2478613126054426fd17276ac025,khoảng mấy triệu cho tour Nha_Trang,ask_price,0.5768767451365249
868,sim_user_867,khoảng mấy tr cho tour hà nội,unlabeled,79736588b1549fdca1defec9a637a9a1,khoảng mấy triệu cho tour hà_nội,ask_price,0.5768767451365249
873,sim_user_872,giá nhiêu cho tour sg,unlabeled,fceb666f406e9800c4dfe62ca8a7ff55,giá nhiêu cho tour Sài_Gòn,ask_price,0.5768767451365249
876,sim_user_875,đặt ks ở nha trang ko bot,unlabeled,5fb36e0125cafaa515f6cacb7e768858,đặt khách_sạn ở Nha_Trang không bot,book_hotel,0.6474537578041929
887,sim_user_886,tour hà nội giá nhiêu z,unlabeled,0388d81be7f2cbf1cc580a40e45e4ba3,tour hà_nội giá nhiêu vậy,ask_price,0.5768767451365249
888,sim_user_887,tour đà lạt bao nhiêu,unlabeled,b6a6eaa4ea4af9547fe7602ca9ec5a29,tour Đà_Lạt bao_nhiêu,ask_price,0.5768767451365249
909,sim_user_908,muốn book vé tại nt,unlabeled,2556c51e92386ddc4a3b75c04ccdbf00,muốn book vé tại Nha_Trang,book_hotel,0.6474537578041929
913,sim_user_912,mấy củ cho tour phú quốc nha,unlabeled,03d14331e1165d529ce610aae4f0e997,mấy triệu cho tour_phú_quốc nha,ask_price,0.5768767451365249
920,sim_user_919,giá nhiêu cho tour hà nội,unlabeled,4270198ccf81b3522ff42db951377861,giá nhiêu cho tour hà_nội,ask_price,0.5768767451365249
925,sim_user_924,ik nt wá,unlabeled,9417d474bdac6181844c8976355007d2,đi Nha_Trang quá,ask_price,0.5768767451365249
929,sim_user_928,đặt vé ở nha trang,unlabeled,1bfe9b5f6a7471fc2054c65c2df97ab1,đặt vé ở Nha_Trang,book_hotel,0.6474537578041929
931,sim_user_930,giá rẻ cho tour nt nha,unlabeled,83e47c6c6d3553ccb3068d720f1175cb,giá rẻ cho tour Nha_Trang nha,ask_price,0.5768767451365249
933,sim_user_932,giá nhiêu cho tour sg z,unlabeled,c9ecf833a76e4a7adab283e0d208cb5a,giá nhiêu cho tour Sài_Gòn vậy,ask_price,0.5768767451365249
937,sim_user_936,tour đà nẵng giá nhiêu wá,unlabeled,f1c001a0079e3b34bcaaaa0a3f9e58a9,tour đà_nẵng giá nhiêu quá,ask_price,0.5768767451365249
964,sim_user_963,tìm tour nha trang z,unlabeled,3235e52dd0c0c5a4ee2461fa43017bbd,tìm tour Nha_Trang vậy,ask_price,0.5768767451365249
972,sim_user_971,tour sg mấy tiền,unlabeled,5b13edc138a26068a354e9a2da42fc6e,tour Sài_Gòn mấy tiền,ask_price,0.5768767451365249
989,sim_user_988,book tour ở nt z,unlabeled,7dba67959eb318868db42d641734c77f,book tour ở Nha_Trang vậy,book_hotel,0.6474537578041929
993,sim_user_992,tour pù cúp bao nhiêu,unlabeled,3b2c3b27b24304f007f836f0b00cc245,tour Phú_Quốc bao_nhiêu,ask_price,0.5768767451365249
998,sim_user_997,tour đlạt giá sao,unlabeled,47da2e1b53e345a3f347b757993f3f76,tour Đà_Lạt giá sao,ask_price,0.5768767451365249
1000,sim_user_999,muốn đặt ks tại nha trang,unlabeled,3dbba2280caac8910832f803b15de095,muốn đặt khách_sạn tại Nha_Trang,book_hotel,0.6474537578041929
1027,sim_user_1026,mấy củ cho tour phú quốc ko bot,unlabeled,2be4f22ece2be3cde716dead13b7c4f1,mấy triệu cho tour_phú_quốc không bot,ask_price,0.5768767451365249
1028,sim_user_1027,tour đà nẵng giá rẻ wá,unlabeled,ffc1268dbcc202f1d500ebaf076abef8,tour đà_nẵng giá rẻ quá,ask_price,0.5768767451365249
1046,sim_user_1045,đặt phòng ở nha trang,unlabeled,488a0621f92cfba4f70c38c719f953c3,đặt phòng ở Nha_Trang,book_hotel,0.6474537578041929
1061,sim_user_1060,giá rẻ cho tour nha trang,unlabeled,338f2d1c2c6af07c637d06e1280548ef,giá rẻ cho tour Nha_Trang,ask_price,0.5768767451365249
1073,sim_user_1072,ik nt z,unlabeled,e3f4f3e718bef6900d6acaf29ae0a556,đi Nha_Trang vậy,ask_price,0.5768767451365249
1075,sim_user_1074,có tour nào đi nha trang z,unlabeled,f294effff6981c17690bdacb22084e48,có tour nào đi Nha_Trang vậy,ask_price,0.5768767451365249
1093,sim_user_1092,tour sapa khoảng mấy tr,unlabeled,c5ecddcd43c07f4f2669717bd7e0a09a,tour Sa_Pa khoảng mấy triệu,ask_price,0.5768767451365249
1096,sim_user_1095,bao nhiêu cho tour nha trang,unlabeled,fb74d23e6ab23adad7975af2aa931980,bao_nhiêu cho tour Nha_Trang,ask_price,0.5768767451365249
1112,sim_user_1111,mấy củ cho tour đlạt,unlabeled,7d869b15f968e5739b245d656e7c7faa,mấy triệu cho tour Đà_Lạt,ask_price,0.5768767451365249
1125,sim_user_1124,khoảng mấy tr cho tour đlạt,unlabeled,b83145cfebfc67d65d037145c2ae1e69,khoảng mấy triệu cho tour Đà_Lạt,ask_price,0.5768767451365249
1135,sim_user_1134,tour nha trang giá nhiêu,unlabeled,17318b122fb34124f94121fb00e92ad8,tour Nha_Trang giá nhiêu,ask_price,0.5768767451365249
1136,sim_user_1135,muốn tìm chỗ ở tại nha trang,unlabeled,bba2e21408cafa7f3b557a82b3feebff,muốn tìm chỗ ở tại Nha_Trang,ask_price,0.5768767451365249
1140,sim_user_1139,đặt ks ở nt,unlabeled,e196aab68854de5b2ae307a6ecc80fea,đặt khách_sạn ở Nha_Trang,book_hotel,0.6474537578041929
1152,sim_user_1151,tour hà nội chi phí z,unlabeled,93983d70844c82892447e9e8a8807ca8,tour hà_nội chi_phí vậy,ask_price,0.5768767451365249
1161,sim_user_1160,tour đlạt bao nhiêu,unlabeled,f40b73c487180e8492df78423885d1ef,tour Đà_Lạt bao_nhiêu,ask_price,0.5768767451365249
1181,sim_user_1180,bạn tên gì wá,unlabeled,5adcc6f56830dbbe44743959f69bb30f,bạn tên gì quá,UNLABELED,0.25
1212,sim_user_1211,đặt phòng ở nt nha,unlabeled,d177e09f1d0c8f80426e4232c23f2f65,đặt phòng ở Nha_Trang nha,book_hotel,0.6474537578041929
1215,sim_user_1214,tour hà nội mấy tiền,unlabeled,4b36a7807bed2f0f902d108eafda636e,tour hà_nội mấy tiền,ask_price,0.5768767451365249
1217,sim_user_1216,giá rẻ cho tour nt,unlabeled,611a2eaf172e299ffbfb1075f6428aa1,giá rẻ cho tour Nha_Trang,ask_price,0.5768767451365249
1220,sim_user_1219,có tour nào đi nha trang nha,unlabeled,757b785b8474d53f0c7f74352a752dd9,có tour nào đi Nha_Trang nha,ask_price,0.5768767451365249
1228,sim_user_1227,tour sapa bao nhiêu nha,unlabeled,dcf21c2edd83c6c58bd85115e9af08c2,tour Sa_Pa bao_nhiêu nha,ask_price,0.5768767451365249
1229,sim_user_1228,tour nt bao nhiêu nha,unlabeled,f7c307883c0eacf379f874d9a5d8f1cb,tour Nha_Trang bao_nhiêu nha,ask_price,0.5768767451365249
1235,sim_user_1234,tìm chỗ ở ở nha trang ko bot,unlabeled,e581280698486d026856fcca8aa6d212,tìm chỗ ở ở Nha_Trang không bot,ask_price,0.5768767451365249
1251,sim_user_1250,mấy tiền cho tour phú quốc,unlabeled,f438c2b75a2df09058ff56b035c5fc8b,mấy tiền cho tour_phú_quốc,ask_price,0.5768767451365249
1255,sim_user_1254,tour sg khoảng mấy tr nha,unlabeled,83d1282b96feeb0aab92a1d795c6650f,tour Sài_Gòn khoảng mấy triệu nha,ask_price,0.5768767451365249
1262,sim_user_1261,tour đlạt mấy tiền,unlabeled,5f080832238d90490b64be8fac6dab28,tour Đà_Lạt mấy tiền,ask_price,0.5768767451365249
1269,sim_user_1268,tour đà nẵng khoảng mấy tr ko bot,unlabeled,77c452162393858e3ed4dbc2533fff62,tour đà_nẵng khoảng mấy triệu không bot,ask_price,0.5768767451365249
1275,sim_user_1274,tour sapa khoảng mấy tr wá,unlabeled,9e338cbc9c8175035ad58bdfced526fc,tour Sa_Pa khoảng mấy triệu quá,ask_price,0.5768767451365249
1280,sim_user_1279,giá rẻ cho tour sg,unlabeled,95add2aacbd8a0c2565057802a3403cc,giá rẻ cho tour Sài_Gòn,ask_price,0.5768767451365249
1289,sim_user_1288,tour nha trang bao nhiêu wá,unlabeled,3d3c7052abaa403b19621cf3198761ce,tour Nha_Trang bao_nhiêu quá,ask_price,0.5768767451365249
1318,sim_user_1317,tour đlạt giá rẻ nha,unlabeled,66cbe9820e901003ca2b7e145a5bbc9a,tour Đà_Lạt giá rẻ nha,ask_price,0.5768767451365249
1339,sim_user_1338,tour sg giá rẻ ko bot,unlabeled,bc3952ee2dab23201529fcc6700d92fb,tour Sài_Gòn giá rẻ không bot,ask_price,0.5768767451365249
1341,sim_user_1340,giá nhiêu cho tour sapa wá,unlabeled,a6cf2eba6e3fa89a0770f2066c3a0932,giá nhiêu cho tour_Sa_Pa quá,ask_price,0.5768767451365249
1361,sim_user_1360,giá nhiêu cho tour phú quốc ko bot,unlabeled,2c0e48bda2167cd180d5cb37869f7d37,giá nhiêu cho tour_phú_quốc không bot,ask_price,0.5768767451365249
1364,sim_user_1363,tour nha trang mấy tiền ko bot,unlabeled,d6f8f5eac8d39fae13d08afdc456b34f,tour Nha_Trang mấy tiền không bot,ask_price,0.5768767451365249
1366,sim_user_1365,giá sao cho tour sapa ko bot,unlabeled,b6a0b3fe22fd20ee7cfec4ec145e5d70,giá sao cho tour_Sa_Pa không bot,ask_price,0.5768767451365249
1368,sim_user_1367,tour sg khoảng mấy tr z,unlabeled,152fe0bc63d8663f7e05abe3b4c7af09,tour Sài_Gòn khoảng mấy triệu vậy,ask_price,0.5768767451365249
1371,sim_user_1370,bao nhiêu cho tour đà lạt wá,unlabeled,ebac68cec02b9cf266c3ecd61a1995b4,bao_nhiêu cho tour Đà_Lạt quá,ask_price,0.5768767451365249
1379,sim_user_1378,tour sg mấy củ z,unlabeled,3b4602466d192f309da517048839e552,tour Sài_Gòn mấy triệu vậy,ask_price,0.5768767451365249
1387,sim_user_1386,review du lịch nt wá,unlabeled,1e347cf4eaa960c4dd4091cb8405e498,review du_lịch Nha_Trang quá,ask_price,0.5768767451365249
1388,sim_user_1387,tour pù cúp chi phí,unlabeled,e333a6612ae9f57a0d52785c914890a7,tour Phú_Quốc chi_phí,ask_price,0.5768767451365249
1395,sim_user_1394,tour hà nội giá rẻ,unlabeled,bfe65b5b8df5533fa502748f84b4b9c6,tour hà_nội giá rẻ,ask_price,0.5768767451365249
1400,sim_user_1399,chi phí cho tour pù cúp wá,unlabeled,c9b8e6ab3d4c83a28217fd689d72af99,chi_phí cho tour Phú_Quốc quá,ask_price,0.5768767451365249
1401,sim_user_1400,tour sg bao nhiêu,unlabeled,251506568ac5a1918df2801cf61b9e9e,tour Sài_Gòn bao_nhiêu,ask_price,0.5768767451365249
1407,sim_user_1406,tour đà lạt giá nhiêu ko bot,unlabeled,b9b0de80e88b5e94181d670bc34c89e1,tour Đà_Lạt giá nhiêu không bot,ask_price,0.5768767451365249
1428,sim_user_1427,giá rẻ cho tour phú quốc nha,unlabeled,a70169d3499df3343745a2cc5ef3311b,giá rẻ cho tour_phú_quốc nha,ask_price,0.5768767451365249
1447,sim_user_1446,mấy củ cho tour phú quốc,unlabeled,c58d96a0cba2a59061fbad5d800a6821,mấy triệu cho tour_phú_quốc,ask_price,0.5768767451365249
1457,sim_user_1456,giá nhiêu cho tour sapa z,unlabeled,5f0a851eed9c1e73ed6d08f9b2778120,giá nhiêu cho tour_Sa_Pa vậy,ask_price,0.5768767451365249
1464,sim_user_1463,bao nhiêu cho tour phú quốc,unlabeled,58e1da0b7cb458672c18613ee1ace712,bao_nhiêu cho tour_phú_quốc,ask_price,0.5768767451365249
1466,sim_user_1465,tour nha trang giá rẻ ko bot,unlabeled,78b71a9e4a853be903a72d572d8816d1,tour Nha_Trang giá rẻ không bot,ask_price,0.5768767451365249
1470,sim_user_1469,mấy củ cho tour hà nội wá,unlabeled,a269bcc03e10afba12bad6c04d883bfa,mấy triệu cho tour hà_nội quá,ask_price,0.5768767451365249
