id,session_id,raw_text,predicted_intent,text_hash,cleaned_text,snorkel_intent,snorkel_confidence
625,sim_user_624,muốn đi đlạt z,unlabeled,3d798683f7d3ee45b11503406ffaf997,muốn đi Đà_Lạt vậy,search_travel,0.9907313718961592
626,sim_user_625,muốn đặt ks tại đà nẵng wá,unlabeled,bfe1b7f7d26c446513493fd6a6df438e,muốn đặt khách_sạn tại đà_nẵng quá,book_hotel,0.7803165169351036
650,sim_user_649,đặt vé ở đà nẵng,unlabeled,302e6943aab448c3806544c1da3c8da1,đặt vé ở đà_nẵng,book_hotel,0.7803165169351036
653,sim_user_652,giải bài tập z,unlabeled,0f2940de1cc70231acf624477976a114,giải bài_tập vậy,out_of_scope,0.9776099591987578
662,sim_user_661,ik pù cúp nha,unlabeled,1e8f0cc41235cfa2076acce66a405274,đi Phú_Quốc nha,search_travel,0.9907313718961592
667,sim_user_666,đặt phòng ở sapa,unlabeled,675ab0589928c3adf934a37984028c67,đặt phòng ở Sa_Pa,book_hotel,0.7803165169351036
677,sim_user_676,muốn đi sapa ko bot,unlabeled,bee79c3bf6d03373e45733d0521b5387,muốn đi Sa_Pa không bot,search_travel,0.9907313718961592
679,sim_user_678,muốn book tour tại phú quốc,unlabeled,5c0c8e9d7a975e6807bacbd29eb0348e,muốn book_tour tại phú_quốc,book_hotel,0.7803165169351036
693,sim_user_692,tìm tour đà lạt wá,unlabeled,66417903952f9451f6eb2ba3a799f7fa,tìm tour Đà_Lạt quá,search_travel,0.9987537189639808
710,sim_user_709,đặt vé ở đlạt,unlabeled,5105932aa981158b3926c44edf1cd400,đặt vé ở Đà_Lạt,book_hotel,0.7803165169351036
711,sim_user_710,book vé ở sg nha,unlabeled,ab5030216eeb4b1a02fbf1d1ee540332,book vé ở Sài_Gòn nha,book_hotel,0.7803165169351036
716,sim_user_715,muốn book tour tại pù cúp z,unlabeled,d084d991905144fd9e84bb9d11b01ca8,muốn book tour tại Phú_Quốc vậy,book_hotel,0.7803165169351036
724,sim_user_723,tìm tour phú quốc nha,unlabeled,d67de42358f2d9c8e50df211ec2cf2f5,tìm tour_phú_quốc nha,search_travel,0.9987537189639808
728,sim_user_727,tìm tour đà lạt ko bot,unlabeled,c611a5620f2914620f4d493abea6c098,tìm tour Đà_Lạt không bot,search_travel,0.9987537189639808
735,sim_user_734,book tour ở sapa,unlabeled,729e09b34062c84dc57962ea37316e13,book tour ở Sa_Pa,book_hotel,0.7803165169351036
751,sim_user_750,muốn đặt vé tại sapa wá,unlabeled,968333a29b03248bb7198e5dd298bb26,muốn đặt vé tại Sa_Pa quá,book_hotel,0.7803165169351036
770,sim_user_769,đặt ks ở pù cúp,unlabeled,34af596d75d9cd7695098c43ceeaee2c,đặt khách_sạn ở Phú_Quốc,book_hotel,0.7803165169351036
775,sim_user_774,muốn đặt phòng tại hà nội,unlabeled,8146ab22a857503108b91a9ad7ae9a32,muốn đặt phòng tại hà_nội,book_hotel,0.7803165169351036
780,sim_user_779,muốn đi hà nội nha,unlabeled,1f7265f8f5bf1444f4e3a36643c504a2,muốn đi hà_nội nha,search_travel,0.9907313718961592
786,sim_user_785,review du lịch sapa z,unlabeled,dd4df400b7a5ea31be135798679c1401,review du_lịch Sa_Pa vậy,search_travel,0.9987537189639808
788,sim_user_787,đặt vé ở đlạt ko bot,unlabeled,a8411549967a7eb2693e3722c8aaff80,đặt vé ở Đà_Lạt không bot,book_hotel,0.7803165169351036
789,sim_user_788,muốn đi đà nẵng nha,unlabeled,252be9377f01b0318d47dec0b3d9ac9f,muốn đi đà_nẵng nha,search_travel,0.9907313718961592
807,sim_user_806,muốn tìm chỗ ở tại đà nẵng z,unlabeled,3a14aaa2a52d8ba7fef0344eaa529e62,muốn tìm chỗ ở tại đà_nẵng vậy,search_travel,0.9899936683498408
820,sim_user_819,muốn book tour tại đlạt nha,unlabeled,e64fb6032230ac37794b90f1033e253d,muốn book tour tại Đà_Lạt nha,book_hotel,0.7803165169351036
826,sim_user_825,muốn tìm chỗ ở tại sapa,unlabeled,c5bc87299df87447cf139d02fd55ec7e,muốn tìm chỗ ở tại Sa_Pa,search_travel,0.9899936683498408
837,sim_user_836,ik phú quốc z,unlabeled,77869d58b1e902867478e2cfe3ff91cf,đi phú_quốc vậy,search_travel,0.9907313718961592
851,sim_user_850,bot ngu wá,unlabeled,cf0b2b7169387c8776848729f9385b78,bot ngu quá,out_of_scope,0.9776099591987578
860,sim_user_859,có tour nào đi pù cúp nha,unlabeled,73ed65dc6681b6c9a81af78a3a5b7a9b,có tour nào đi Phú_Quốc nha,search_travel,0.9907313718961592
862,sim_user_861,có tour nào đi pù cúp ko bot,unlabeled,7a5b658b0a4969e423eb8137205c145a,có tour nào đi Phú_Quốc không bot,search_travel,0.9907313718961592
867,sim_user_866,muốn tìm chỗ ở tại pù cúp z,unlabeled,752df1281a3b2132ea5d95807980373d,muốn tìm chỗ ở tại Phú_Quốc vậy,search_travel,0.9899936683498408
875,sim_user_874,book tour ở đà lạt,unlabeled,dc6fd49865b3b14f156f875a492f2567,book tour ở Đà_Lạt,book_hotel,0.7803165169351036
879,sim_user_878,tìm tour đà nẵng nha,unlabeled,6b7ec78d862a21dec6408360bcb66c07,tìm tour đà_nẵng nha,search_travel,0.9987537189639808
880,sim_user_879,tìm chỗ ở ở đà nẵng,unlabeled,d22ece269e02e9b7ea3fe50d2ecbeddf,tìm chỗ ở ở đà_nẵng,search_travel,0.9899936683498408
883,sim_user_882,muốn đặt vé tại đlạt,unlabeled,0e0e72f5d9686426effa9e058afb05db,muốn đặt vé tại Đà_Lạt,book_hotel,0.7803165169351036
886,sim_user_885,muốn đặt phòng tại sg ko bot,unlabeled,6e848c04c6711c11f21261a03b48b586,muốn đặt phòng tại Sài_Gòn không bot,book_hotel,0.7803165169351036
893,sim_user_892,review du lịch pù cúp nha,unlabeled,81ec23a0a0e6158be9797a61f45eecab,review du_lịch Phú_Quốc nha,search_travel,0.9987537189639808
894,sim_user_893,muốn đặt vé tại sg,unlabeled,ea3b86ac33c7dfbaf496204b3a0cb000,muốn đặt vé tại Sài_Gòn,book_hotel,0.7803165169351036
896,sim_user_895,book vé ở phú quốc,unlabeled,da000a021e4b4755a34cdafa6b861779,book vé ở phú_quốc,book_hotel,0.7803165169351036
897,sim_user_896,thuê ks ở sg,unlabeled,3385c4627912554e4f9fdb88be32a11b,thuê khách_sạn ở Sài_Gòn,book_hotel,0.7803165169351036
904,sim_user_903,thuê ks ở phú quốc,unlabeled,92820922b96b4b220747039f1d5f5a31,thuê khách_sạn ở phú_quốc,book_hotel,0.7803165169351036
922,sim_user_921,bot ngu ko bot,unlabeled,5cb4d77f1178d9131bb04acc8042fc64,bot ngu không bot,out_of_scope,0.9776099591987578
947,sim_user_946,muốn đặt ks tại pù cúp,unlabeled,12129cd3fa4b640848b340ecd75175d9,muốn đặt khách_sạn tại Phú_Quốc,book_hotel,0.7803165169351036
978,sim_user_977,tìm tour pù cúp z,unlabeled,63f5d385d0202c3fe1494d48d669f455,tìm tour Phú_Quốc vậy,search_travel,0.9987537189639808
986,sim_user_985,có tour nào đi sg z,unlabeled,54fec7871541b14a2571dd687724da4e,có tour nào đi Sài_Gòn vậy,search_travel,0.9907313718961592
1013,sim_user_1012,tìm tour phú quốc wá,unlabeled,ecccf4b76395506976612b5ea896dcce,tìm tour_phú_quốc quá,search_travel,0.9987537189639808
1014,sim_user_1013,review du lịch đà nẵng wá,unlabeled,abd50d3fe8405a34ce84cbe0aee63768,review du_lịch đà_nẵng quá,search_travel,0.9987537189639808
1045,sim_user_1044,muốn book vé tại sg,unlabeled,2e3fbb8633e461d5bf0a090cb67c0f04,muốn book vé tại Sài_Gòn,book_hotel,0.7803165169351036
1047,sim_user_1046,muốn đặt vé tại đà nẵng,unlabeled,99ced636f7d2f0485633f97f83a65884,muốn đặt vé tại đà_nẵng,book_hotel,0.7803165169351036
1058,sim_user_1057,book tour ở hà nội wá,unlabeled,7451c8c963c3b96a4931a750e0d164c4,book tour ở hà_nội quá,book_hotel,0.7803165169351036
1060,sim_user_1059,muốn đặt ks tại sg,unlabeled,f688690a429f82f5404c1ba37790fd4b,muốn đặt khách_sạn tại Sài_Gòn,book_hotel,0.7803165169351036
1086,sim_user_1085,nấu ăn nha,unlabeled,6ab26bb99c44e39deaba0e61d79a634e,nấu_ăn nha,out_of_scope,0.9776099591987578
1088,sim_user_1087,muốn đặt phòng tại sg z,unlabeled,46698bcb412691d2d6ded251583edb64,muốn đặt phòng tại Sài_Gòn vậy,book_hotel,0.7803165169351036
1097,sim_user_1096,book vé ở đà lạt,unlabeled,4378e063b368ce403b9f785c6d123328,book vé ở Đà_Lạt,book_hotel,0.7803165169351036
1103,sim_user_1102,ik đà nẵng wá,unlabeled,b2cc54cd98968117098a7137db90d5a9,đi đà_nẵng quá,search_travel,0.9907313718961592
1106,sim_user_1105,muốn đặt vé tại phú quốc,unlabeled,88e2d994dcaf1fa4b8702287a354e54b,muốn đặt vé tại phú_quốc,book_hotel,0.7803165169351036
1114,sim_user_1113,tìm tour hà nội nha,unlabeled,e4c5616fba388ab35d43dfabc6804583,tìm tour hà_nội nha,search_travel,0.9987537189639808
1151,sim_user_1150,review du lịch pù cúp z,unlabeled,10f67b790e6ff72ed6b44871d5a2513f,review du_lịch Phú_Quốc vậy,search_travel,0.9987537189639808
1156,sim_user_1155,muốn thuê ks tại đà nẵng nha,unlabeled,fc75ac8113c6ddec561d585c84bd3a73,muốn thuê khách_sạn tại đà_nẵng nha,book_hotel,0.7803165169351036
1174,sim_user_1173,book tour ở sapa ko bot,unlabeled,34de847b50cad9e7c66c7ae6cd9b8b77,book tour ở Sa_Pa không bot,book_hotel,0.7803165169351036
1183,sim_user_1182,muốn đi pù cúp ko bot,unlabeled,1be1c1505966d528a919a88762327f33,muốn đi Phú_Quốc không bot,search_travel,0.9907313718961592
1207,sim_user_1206,tìm chỗ ở ở hà nội,unlabeled,73cdb7fd6c4b57a5237885cd84fd7045,tìm chỗ ở ở hà_nội,search_travel,0.9899936683498408
1208,sim_user_1207,tìm tour sg nha,unlabeled,b9a4ca7d2e6fa3f4f9747d1350d3e635,tìm tour Sài_Gòn nha,search_travel,0.9987537189639808
1216,sim_user_1215,muốn đi sg ko bot,unlabeled,7c32fe739caef7a6478171cb1fc95ebe,muốn đi Sài_Gòn không bot,search_travel,0.9907313718961592
1219,sim_user_1218,đặt ks ở hà nội ko bot,unlabeled,17b9cec8eb5a22f11d5660de17621d4b,đặt khách_sạn ở hà_nội không bot,book_hotel,0.7803165169351036
1233,sim_user_1232,có tour nào đi đlạt wá,unlabeled,4e81334c0db5ca2f1e9cf530eddf8a4a,có tour nào đi Đà_Lạt quá,search_travel,0.9907313718961592
1238,sim_user_1237,muốn đặt vé tại phú quốc wá,unlabeled,ce71398872354d313f05f66266d27bc9,muốn đặt vé tại phú_quốc quá,book_hotel,0.7803165169351036
1242,sim_user_1241,muốn đi đà lạt wá,unlabeled,7a07656db9d500ed374902dc7a1b277a,muốn đi Đà_Lạt quá,search_travel,0.9907313718961592
1247,sim_user_1246,review du lịch đà nẵng ko bot,unlabeled,4fe6327ce0cf747ad7d7bb474ac74cfd,review du_lịch đà_nẵng không bot,search_travel,0.9987537189639808
1273,sim_user_1272,tìm tour đà lạt nha,unlabeled,3d27f5b4eb73fe083ad45229b8d83d82,tìm tour Đà_Lạt nha,search_travel,0.9987537189639808
1288,sim_user_1287,muốn đặt phòng tại sg,unlabeled,ce2a9cb8307c5eaefb35e2bbd0af4133,muốn đặt phòng tại Sài_Gòn,book_hotel,0.7803165169351036
1294,sim_user_1293,muốn đặt vé tại đlạt wá,unlabeled,52cabcb7569ca9c9aa1500aa7bde4915,muốn đặt vé tại Đà_Lạt quá,book_hotel,0.7803165169351036
1303,sim_user_1302,muốn đi sapa wá,unlabeled,8c966ed7ff52869b8c2d7f09c64a6269,muốn đi Sa_Pa quá,search_travel,0.9907313718961592
1309,sim_user_1308,muốn đi sg z,unlabeled,f5e0f215ce90345c7c4eef27bcd6c34b,muốn đi Sài_Gòn vậy,search_travel,0.9907313718961592
1311,sim_user_1310,muốn book tour tại đà nẵng z,unlabeled,4540aaf1c70d18c617582ed8934265bf,muốn book tour tại đà_nẵng vậy,book_hotel,0.7803165169351036
1321,sim_user_1320,giải bài tập wá,unlabeled,804e46d43fb90afbc3adf849699ff23c,giải bài_tập quá,out_of_scope,0.9776099591987578
1327,sim_user_1326,tìm tour đà nẵng wá,unlabeled,644f5c111194ce70eccedafca7e2cb36,tìm tour đà_nẵng quá,search_travel,0.9987537189639808
1331,sim_user_1330,tìm tour pù cúp ko bot,unlabeled,5a1499455e7e4f424a633666a8b1aab6,tìm tour Phú_Quốc không bot,search_travel,0.9987537189639808
1344,sim_user_1343,muốn đặt phòng tại phú quốc wá,unlabeled,4d3303b7fb17e67e52fd41909ef386d4,muốn đặt phòng tại phú_quốc quá,book_hotel,0.7803165169351036
1365,sim_user_1364,muốn thuê ks tại đlạt ko bot,unlabeled,19d7712319a154fc210f9a91cb8dae04,muốn thuê khách_sạn tại Đà_Lạt không bot,book_hotel,0.7803165169351036
1372,sim_user_1371,muốn đặt ks tại sg wá,unlabeled,330091f5af490e16a436756e600e3d45,muốn đặt khách_sạn tại Sài_Gòn quá,book_hotel,0.7803165169351036
1385,sim_user_1384,muốn đặt phòng tại đlạt wá,unlabeled,5833945f8b01bdd3ba0b644567c15599,muốn đặt phòng tại Đà_Lạt quá,book_hotel,0.7803165169351036
1389,sim_user_1388,muốn đặt vé tại đà lạt,unlabeled,a0a97f5d45fc644cd16098531e937827,muốn đặt vé tại Đà_Lạt,book_hotel,0.7803165169351036
1391,sim_user_1390,chửi thề z,unlabeled,440faec2841aca3ba47fc845bdfda907,chửi thề vậy,out_of_scope,0.9776099591987578
1393,sim_user_1392,muốn đặt vé tại pù cúp,unlabeled,3bb8035ecb4f3879ae3d347dacda2624,muốn đặt vé tại Phú_Quốc,book_hotel,0.7803165169351036
1394,sim_user_1393,đặt phòng ở hà nội,unlabeled,0a587edab48b024b250c7d2624fa1bf2,đặt phòng ở hà_nội,book_hotel,0.7803165169351036
1409,sim_user_1408,tìm chỗ ở ở sapa wá,unlabeled,d32112bebce53da16d25a95d2c334c5b,tìm chỗ ở ở Sa_Pa quá,search_travel,0.9899936683498408
1425,sim_user_1424,muốn thuê ks tại hà nội,unlabeled,59e8f8d0c822bd943598885dc8f506f1,muốn thuê khách_sạn tại hà_nội,book_hotel,0.7803165169351036
1426,sim_user_1425,review du lịch sapa nha,unlabeled,481a8000f33c81e045a5f51ac5e99984,review du_lịch Sa_Pa nha,search_travel,0.9987537189639808
1442,sim_user_1441,book vé ở đà nẵng,unlabeled,cd5712d55662d285f64edee1f99e1f5b,book vé ở đà_nẵng,book_hotel,0.7803165169351036
1451,sim_user_1450,tìm chỗ ở ở pù cúp,unlabeled,bd67633ff3a43c753e6c5749dea33e76,tìm chỗ ở ở Phú_Quốc,search_travel,0.9899936683498408
1497,sim_user_1496,tìm tour sapa z,unlabeled,2a12378971791f9cad9a36cb28a6dcef,tìm tour_Sa_Pa vậy,search_travel,0.9987537189639808
